ds,avg_daily_air_temp_celsius_helsinki
2009-09-18,11.037500000000001
2009-09-19,14.350000000000001
2009-09-20,14.8875
2009-09-21,15.325
2009-09-22,13.9625
2009-09-23,14.5125
2009-09-24,11.6
2009-09-25,9.225000000000001
2009-09-26,12.525000000000002
2009-09-27,13.2625
2009-09-28,12.328571428571427
2009-09-29,6.4375
2009-09-30,5.8999999999999995
2009-10-01,4.699999999999999
2009-10-02,4.357142857142858
2009-10-03,5.3
2009-10-04,9.450000000000001
2009-10-05,6.637499999999999
2009-10-06,5.187500000000001
2009-10-07,8.625
2009-10-09,4.750000000000001
2009-10-10,3.75
2009-10-11,1.975
2009-10-12,3.15
2009-10-15,1.3875
2009-10-16,5.125000000000001
2009-10-17,3.0624999999999996
2009-10-18,2.025
2009-10-19,1.9375
2009-10-20,4.4875
2009-10-21,5.15
2009-10-22,5.0625
2009-10-23,3.9
2009-10-24,3.175
2009-10-25,5.4222222222222225
2009-10-26,8.3625
2009-10-27,7.9125
2009-10-28,3.1
2009-10-29,1.075
2009-10-30,-0.42500000000000004
2009-10-31,0.4625
2009-11-01,1.3
2009-11-02,3.6125000000000003
2009-11-03,2.0375
2009-11-04,1.15
2009-11-05,0.5125
2009-11-06,1.9124999999999999
2009-11-07,3.4
2009-11-08,1.3624999999999998
2009-11-09,-0.23750000000000002
2009-11-10,0.42857142857142855
2009-11-12,-0.9875
2009-11-13,-2.975
2009-11-14,-1.3249999999999997
2009-11-15,4.45
2009-11-16,5.2875
2009-11-17,4.7375
2009-11-18,6.3125
2009-11-19,6.425
2009-11-20,6.737499999999999
2009-11-21,7.2
2009-11-22,4.7375
2009-11-23,7.3875
2009-11-24,6.675000000000001
2009-11-25,6.3999999999999995
2009-11-26,7.237500000000001
2009-11-27,6.775
2009-11-28,5.6125
2009-11-29,5.4624999999999995
2009-11-30,5.6499999999999995
2009-12-01,5.6875
2009-12-03,-1.2875
2009-12-04,0.09999999999999992
2009-12-05,3.4285714285714284
2009-12-06,2.5000000000000004
2009-12-07,2.85
2009-12-08,2.7875
2009-12-09,0.6625000000000002
2009-12-10,1.0875
2009-12-11,-0.17500000000000002
2009-12-12,-2.2375000000000003
2009-12-13,-2.8875
2009-12-14,-10.7125
2009-12-15,-11.3125
2009-12-16,-9.8625
2009-12-17,-10.8125
2009-12-19,-5.5375
2009-12-20,-5.699999999999999
2009-12-21,-10.366666666666667
2009-12-22,-6.025
2009-12-23,-0.36250000000000004
2009-12-25,-4.925000000000001
2009-12-26,-4.2625
2009-12-27,-8.237499999999999
2009-12-28,0.36250000000000004
2009-12-29,0.0999999999999999
2009-12-30,-5.35
2009-12-31,-12.4125
2010-01-01,-12.85
2010-01-02,-17.387500000000003
2010-01-03,-12.637500000000001
2010-01-04,-3.9285714285714293
2010-01-05,-9.5
2010-01-06,-11.175
2010-01-07,-8.65
2010-01-08,-16.1125
2010-01-09,-15.425
2010-01-10,-12.562500000000002
2010-01-11,-10.225
2010-01-12,-3.2125000000000004
2010-01-13,-4.0375
2010-01-14,-4.6875
2010-01-15,-3.925
2010-01-16,-3.9375
2010-01-17,-6.55
2010-01-18,-7.3374999999999995
2010-01-19,-7.75
2010-01-20,-10.549999999999999
2010-01-21,-14.885714285714286
2010-01-22,-11.937499999999998
2010-01-23,-15.1375
2010-01-24,-16.54285714285714
2010-01-25,-9.225
2010-01-26,-16.457142857142856
2010-01-27,-17.5375
2010-01-28,-16.0125
2010-01-29,-12.075
2010-01-31,-2.8125000000000004
2010-02-01,-5.575000000000001
2010-02-02,-5.7749999999999995
2010-02-03,-4.185714285714286
2010-02-04,-3.7125000000000004
2010-02-05,-2.9375
2010-02-06,-6.012499999999999
2010-02-07,-4.1625000000000005
2010-02-08,-2.925
2010-02-09,-8.037500000000001
2010-02-10,-11.9125
2010-02-11,-10.925
2010-02-12,-8.8375
2010-02-13,-8.3625
2010-02-14,-10.45
2010-02-15,-10.0125
2010-02-16,-8.2125
2010-02-17,-9.137500000000001
2010-02-18,-12.8375
2010-02-19,-14.485714285714286
2010-02-20,-18.325000000000003
2010-02-21,-16.65
2010-02-22,-11.6625
2010-02-23,-10.214285714285714
2010-02-24,-12.4125
2010-02-25,-6.237499999999999
2010-02-26,-3.0500000000000003
2010-02-28,1.0250000000000001
2010-03-01,0.3571428571428572
2010-03-02,0.32500000000000007
2010-03-03,-3.9250000000000003
2010-03-04,-3.2285714285714286
2010-03-05,-6.1875
2010-03-06,-6.449999999999999
2010-03-07,-7.262499999999999
2010-03-08,-3.05
2010-03-09,-2.2624999999999997
2010-03-10,2.3125
2010-03-11,0.025000000000000022
2010-03-12,-1.775
2010-03-13,-3.575
2010-03-14,-5.875000000000001
2010-03-15,-7.4125
2010-03-16,-7.687500000000001
2010-03-17,-7.362500000000001
2010-03-18,-3.175
2010-03-19,1.4749999999999999
2010-03-20,1.4000000000000001
2010-03-21,0.25
2010-03-22,-1.6874999999999998
2010-03-23,-1.5875
2010-03-24,-0.575
2010-03-25,-0.30000000000000004
2010-03-26,1.4625
2010-03-29,1.275
2010-03-30,1.6625
2010-03-31,1.5999999999999999
2010-04-01,4.9750000000000005
2010-04-02,3.3625000000000003
2010-04-05,2.9375
2010-04-07,1.257142857142857
2010-04-08,2.575
2010-04-09,3.925
2010-04-10,4.8
2010-04-11,5.725
2010-04-12,5.9625
2010-04-13,6.199999999999999
2010-04-14,7.0875
2010-04-15,4.15
2010-04-17,3.4375
2010-04-18,4.6125
2010-04-19,3.2124999999999995
2010-04-20,4.7
2010-04-21,4.5875
2010-04-22,3.0124999999999997
2010-04-23,3.65
2010-04-24,3.4625
2010-04-25,5.425
2010-04-26,5.9125
2010-04-27,8.7875
2010-04-28,6.842857142857142
2010-04-29,4.124999999999999
2010-04-30,7.275
2010-05-01,6.985714285714285
2010-05-02,6.8500000000000005
2010-05-03,6.225
2010-05-04,4.8
2010-05-05,6.0874999999999995
2010-05-06,5.8375
2010-05-07,5.550000000000001
2010-05-08,6.6125
2010-05-09,6.3999999999999995
2010-05-10,4.7250000000000005
2010-05-11,7.5875
2010-05-12,11.2125
2010-05-13,14.299999999999999
2010-05-14,17.1875
2010-05-15,18.7
2010-05-16,17.75
2010-05-17,17.7
2010-05-18,17.55
2010-05-19,18.625
2010-05-20,18.375
2010-05-21,17.8625
2010-05-22,18.150000000000002
2010-05-23,13.162500000000001
2010-05-24,10.4125
2010-05-25,10.7
2010-05-26,11.825000000000001
2010-05-27,10.65
2010-05-28,10.450000000000001
2010-05-29,9.75
2010-05-30,10.875
2010-06-01,17.23333333333333
2010-06-02,15.975
2010-06-03,13.0
2010-06-04,14.7125
2010-06-05,12.649999999999999
2010-06-06,10.675
2010-06-07,13.537500000000001
2010-06-08,13.299999999999999
2010-06-09,13.671428571428573
2010-06-10,15.7375
2010-06-11,13.975
2010-06-12,12.9125
2010-06-13,12.35
2010-06-14,13.025
2010-06-15,12.374999999999998
2010-06-16,13.9625
2010-06-17,14.4
2010-06-18,14.262500000000003
2010-06-19,15.150000000000002
2010-06-20,13.3375
2010-06-21,12.8375
2010-06-22,14.9125
2010-06-23,16.55
2010-06-24,17.5375
2010-06-25,16.05
2010-06-26,16.0875
2010-06-27,16.4
2010-06-28,16.95
2010-06-29,18.049999999999997
2010-06-30,18.7375
2010-07-01,18.5375
2010-07-04,19.625
2010-07-05,20.225
2010-07-06,20.7
2010-07-07,21.2625
2010-07-08,22.6375
2010-07-09,21.5625
2010-07-10,20.712500000000002
2010-07-11,22.6125
2010-07-12,24.125
2010-07-13,24.7625
2010-07-14,25.787499999999998
2010-07-15,23.349999999999998
2010-07-16,23.950000000000003
2010-07-17,22.825
2010-07-18,21.75
2010-07-19,21.2875
2010-07-20,20.737499999999997
2010-07-21,21.7
2010-07-22,23.3875
2010-07-23,22.775
2010-07-24,15.799999999999999
2010-07-25,19.125
2010-07-26,23.3375
2010-07-27,22.628571428571426
2010-07-28,24.275
2010-07-29,24.2125
2010-07-30,20.8625
2010-07-31,20.7875
2010-08-01,19.8375
2010-08-02,20.875
2010-08-03,20.787499999999998
2010-08-04,21.025000000000002
2010-08-05,17.342857142857145
2010-08-06,18.900000000000002
2010-08-07,22.375
2010-08-08,25.224999999999998
2010-08-09,20.7375
2010-08-10,19.6875
2010-08-11,19.825000000000003
2010-08-12,19.8375
2010-08-13,22.6875
2010-08-14,22.425000000000004
2010-08-15,22.325
2010-08-16,19.874999999999996
2010-08-17,18.9375
2010-08-18,18.3125
2010-08-19,16.925
2010-08-20,15.837499999999999
2010-08-21,17.4
2010-08-22,18.9625
2010-08-23,18.1375
2010-08-24,14.8375
2010-08-25,15.512500000000001
2010-08-26,13.55
2010-08-27,12.625000000000002
2010-08-28,11.924999999999999
2010-08-29,11.262500000000001
2010-08-30,11.749999999999998
2010-08-31,12.1125
2010-09-01,15.0625
2010-09-02,11.687499999999998
2010-09-03,8.2625
2010-09-04,8.9125
2010-09-05,10.4
2010-09-06,13.475000000000001
2010-09-07,14.125
2010-09-08,15.137499999999998
2010-09-09,15.412499999999998
2010-09-10,14.350000000000001
2010-09-11,13.9125
2010-09-12,15.2625
2010-09-13,16.2125
2010-09-14,15.0625
2010-09-15,13.799999999999999
2010-09-16,12.8625
2010-09-17,12.850000000000001
2010-09-18,12.1
2010-09-19,10.5125
2010-09-20,11.7
2010-09-21,12.1375
2010-09-22,12.325
2010-09-23,11.075
2010-09-24,13.625
2010-09-25,14.325000000000001
2010-09-26,10.3875
2010-09-27,9.225
2010-09-28,7.387499999999999
2010-09-29,6.6375
2010-09-30,8.9625
2010-10-01,7.687499999999999
2010-10-02,6.2625
2010-10-03,8.887500000000001
2010-10-04,10.825
2010-10-05,9.8875
2010-10-06,9.1125
2010-10-07,9.062499999999998
2010-10-08,9.1125
2010-10-09,8.674999999999999
2010-10-10,8.6
2010-10-11,6.4
2010-10-12,4.012499999999999
2010-10-13,3.6625
2010-10-14,3.4125
2010-10-16,2.125
2010-10-17,3.75
2010-10-18,7.25
2010-10-19,5.812500000000001
2010-10-20,6.8375
2010-10-21,3.9250000000000003
2010-10-22,0.5125
2010-10-23,3.525
2010-10-24,5.8875
2010-10-25,5.2
2010-10-26,2.7875000000000005
2010-10-27,1.6
2010-10-28,6.814285714285714
2010-10-29,7.8374999999999995
2010-10-30,7.6
2010-10-31,7.855555555555554
2010-11-01,8.05
2010-11-02,5.8
2010-11-03,7.9375
2010-11-04,7.35
2010-11-05,5.0625
2010-11-06,2.6249999999999996
2010-11-07,2.15
2010-11-08,0.21249999999999997
2010-11-09,0.6499999999999999
2010-11-10,5.6
2010-11-11,4.257142857142857
2010-11-12,4.1875
2010-11-13,5.300000000000001
2010-11-14,4.35
2010-11-15,6.3875
2010-11-16,2.7875
2010-11-17,-0.8500000000000001
2010-11-18,0.28750000000000003
2010-11-19,-2.6875
2010-11-20,-1.5999999999999996
2010-11-21,-1.9375
2010-11-22,-5.375
2010-11-23,-3.3000000000000003
2010-11-24,-3.3000000000000003
2010-11-25,-7.7375
2010-11-26,-11.8375
2010-11-27,-10.671428571428573
2010-11-28,-13.3875
2010-11-29,-13.6375
2010-11-30,-13.087499999999999
2010-12-01,-6.8
2010-12-02,-2.2375000000000003
2010-12-03,-5.525
2010-12-04,-5.4
2010-12-05,-2.5625000000000004
2010-12-06,-2.975
2010-12-07,-3.0874999999999995
2010-12-08,-4.9625
2010-12-09,-3.2
2010-12-10,-7.3999999999999995
2010-12-11,-7.95
2010-12-12,-10.537500000000001
2010-12-13,-9.375
2010-12-14,-7.825
2010-12-15,-9.799999999999999
2010-12-16,-4.3625
2010-12-17,-4.375
2010-12-18,-10.662499999999998
2010-12-19,-9.657142857142858
2010-12-20,-7.337499999999999
2010-12-21,-7.275
2010-12-22,-8.125
2010-12-23,-19.037499999999998
2010-12-24,-17.262500000000003
2010-12-25,-10.399999999999999
2010-12-26,-5.525
2010-12-27,-7.425000000000001
2010-12-28,-9.725
2010-12-29,-8.749999999999998
2010-12-30,-7.525
2010-12-31,-5.725
2011-01-01,-4.942857142857143
2011-01-02,-9.8
2011-01-03,-11.55
2011-01-04,-11.025
2011-01-05,-8.125
2011-01-06,-4.1875
2011-01-08,-1.4749999999999999
2011-01-09,0.9375
2011-01-10,1.225
2011-01-11,0.9625
2011-01-12,-1.5374999999999999
2011-01-13,-2.85
2011-01-14,-5.3625
2011-01-15,-13.375000000000002
2011-01-16,-10.175
2011-01-17,0.17500000000000004
2011-01-18,0.8
2011-01-19,0.325
2011-01-20,-2.55
2011-01-21,-5.825000000000001
2011-01-22,-4.312499999999999
2011-01-23,-5.8125
2011-01-24,-2.65
2011-01-25,-2.175
2011-01-26,-11.6625
2011-01-27,-10.287499999999998
2011-01-28,-1.8375000000000001
2011-01-29,-0.6625
2011-01-30,-2.7750000000000004
2011-01-31,-1.9125
2011-02-01,-0.5625000000000001
2011-02-02,1.175
2011-02-03,0.5875
2011-02-04,0.9875
2011-02-05,-0.02500000000000001
2011-02-06,-1.8875000000000002
2011-02-08,-0.3125
2011-02-10,-9.975000000000001
2011-02-11,-10.1375
2011-02-12,-11.825000000000001
2011-02-13,-17.0875
2011-02-14,-17.8625
2011-02-15,-17.5875
2011-02-16,-16.1875
2011-02-17,-17.687500000000004
2011-02-18,-19.3125
2011-02-19,-18.075
2011-02-20,-17.35
2011-02-21,-16.6625
2011-02-22,-13.724999999999998
2011-02-23,-16.2875
2011-02-24,-17.512500000000003
2011-02-25,-13.525
2011-02-26,-4.7250000000000005
2011-02-27,-4.1625
2011-02-28,-7.200000000000001
2011-03-01,-3.971428571428571
2011-03-02,-1.7500000000000002
2011-03-03,8.326672684688674e-17
2011-03-04,-0.20000000000000012
2011-03-05,0.3750000000000001
2011-03-06,-2.2875
2011-03-07,-3.6625
2011-03-08,-0.32499999999999996
2011-03-09,0.625
2011-03-10,1.275
2011-03-11,0.46250000000000013
2011-03-12,0.0875
2011-03-13,0.1
2011-03-14,1.0374999999999999
2011-03-15,-2.425
2011-03-16,-3.05
2011-03-17,-3.3499999999999996
2011-03-18,-0.8124999999999999
2011-03-19,-1.4500000000000002
2011-03-20,-0.675
2011-03-21,-0.6499999999999999
2011-03-22,2.8124999999999996
2011-03-23,2.625
2011-03-24,-0.18749999999999997
2011-03-25,-4.1875
2011-03-26,-4.275
2011-03-27,-1.4714285714285715
2011-03-28,-0.3125
2011-03-29,-1.7125
2011-03-30,-0.5999999999999999
2011-03-31,-2.500000000000001
2011-04-01,-0.85
2011-04-02,1.3750000000000002
2011-04-03,2.1571428571428575
2011-04-04,3.775
2011-04-05,1.8875
2011-04-06,2.5124999999999997
2011-04-07,1.9625000000000001
2011-04-08,2.3875
2011-04-09,4.2625
2011-04-10,5.3625
2011-04-11,3.0875
2011-04-12,3.5999999999999996
2011-04-13,3.2625
2011-04-14,3.6625000000000005
2011-04-15,3.5
2011-04-16,4.7625
2011-04-17,7.325
2011-04-18,9.0125
2011-04-19,6.2
2011-04-20,4.075
2011-04-21,6.950000000000001
2011-04-22,8.0
2011-04-23,8.987499999999999
2011-04-24,9.9875
2011-04-25,11.2375
2011-04-26,10.950000000000001
2011-04-27,11.612499999999999
2011-04-28,9.725
2011-04-29,8.325000000000001
2011-04-30,7.8125
2011-05-01,5.1125
2011-05-02,3.9499999999999997
2011-05-03,3.957142857142857
2011-05-04,4.550000000000001
2011-05-05,7.137499999999999
2011-05-06,8.975000000000001
2011-05-07,9.4625
2011-05-08,11.9875
2011-05-09,12.475000000000001
2011-05-10,13.850000000000001
2011-05-11,13.587499999999999
2011-05-12,13.45
2011-05-13,10.975000000000001
2011-05-14,9.3125
2011-05-15,9.112499999999999
2011-05-16,8.6625
2011-05-17,8.475
2011-05-18,11.0875
2011-05-19,9.25
2011-05-20,10.887500000000001
2011-05-21,10.775
2011-05-22,12.3375
2011-05-23,11.025
2011-05-24,11.4125
2011-05-25,9.625000000000002
2011-05-26,11.9375
2011-05-27,9.4125
2011-05-28,10.587499999999999
2011-05-29,9.924999999999999
2011-05-30,10.05
2011-05-31,12.774999999999999
2011-06-01,19.6625
2011-06-02,13.95
2011-06-03,16.55
2011-06-04,16.45
2011-06-05,15.5875
2011-06-06,15.274999999999999
2011-06-07,18.162499999999998
2011-06-08,19.1125
2011-06-09,19.550000000000004
2011-06-10,23.2125
2011-06-11,21.162499999999998
2011-06-12,20.825
2011-06-13,13.35
2011-06-14,12.3375
2011-06-15,12.9
2011-06-16,14.5875
2011-06-17,15.028571428571427
2011-06-18,14.45
2011-06-19,13.1875
2011-06-20,14.549999999999999
2011-06-21,14.6875
2011-06-22,15.699999999999998
2011-06-23,14.65
2011-06-24,14.4625
2011-06-25,14.5125
2011-06-26,16.35
2011-06-28,20.15
2011-06-29,18.8375
2011-06-30,20.375
2011-07-01,22.849999999999998
2011-07-02,24.35
2011-07-03,21.7625
2011-07-04,18.087500000000002
2011-07-05,17.5
2011-07-06,20.225
2011-07-07,21.2625
2011-07-08,22.412499999999998
2011-07-09,23.0375
2011-07-10,21.925
2011-07-11,21.575
2011-07-12,19.5125
2011-07-13,18.55
2011-07-14,17.075
2011-07-15,16.387500000000003
2011-07-16,17.624999999999996
2011-07-17,17.725
2011-07-18,19.4875
2011-07-19,19.9
2011-07-20,19.5125
2011-07-21,22.775000000000002
2011-07-22,24.3375
2011-07-23,23.499999999999996
2011-07-24,19.925
2011-07-25,19.95
2011-07-26,21.0625
2011-07-27,22.625
2011-07-28,21.45
2011-07-29,22.05
2011-07-30,21.125
2011-08-01,18.13333333333333
2011-08-02,16.175
2011-08-03,18.162499999999998
2011-08-04,19.025000000000002
2011-08-05,19.575
2011-08-06,19.062499999999996
2011-08-07,20.55
2011-08-08,19.587500000000002
2011-08-09,17.287499999999998
2011-08-10,16.237499999999997
2011-08-11,14.9375
2011-08-12,15.25
2011-08-13,16.4875
2011-08-14,17.15
2011-08-15,17.3
2011-08-16,18.75
2011-08-17,18.1375
2011-08-18,17.2375
2011-08-19,16.35
2011-08-20,18.9375
2011-08-21,16.225
2011-08-22,16.775
2011-08-23,16.4
2011-08-24,17.700000000000003
2011-08-25,17.5125
2011-08-26,20.125
2011-08-27,20.737499999999997
2011-08-28,19.849999999999998
2011-08-29,15.799999999999999
2011-08-30,15.0875
2011-08-31,13.4375
2011-09-01,13.325
2011-09-02,12.624999999999998
2011-09-03,14.287499999999998
2011-09-04,14.275
2011-09-05,16.9125
2011-09-06,16.65
2011-09-07,15.899999999999999
2011-09-08,14.912500000000001
2011-09-09,14.462499999999999
2011-09-10,13.612499999999997
2011-09-11,14.3625
2011-09-12,15.5125
2011-09-13,15.45
2011-09-14,14.299999999999999
2011-09-15,14.0875
2011-09-16,12.9875
2011-09-17,12.774999999999999
2011-09-18,12.387500000000001
2011-09-19,12.812500000000002
2011-09-20,14.075000000000001
2011-09-21,13.5375
2011-09-22,13.1875
2011-09-23,12.3
2011-09-24,10.0125
2011-09-25,9.8125
2011-09-26,11.6875
2011-09-27,13.9
2011-09-28,10.849999999999998
2011-09-29,11.0
2011-09-30,16.5
2011-10-01,10.942857142857141
2011-10-02,8.4375
2011-10-03,11.7875
2011-10-04,11.2875
2011-10-05,11.5875
2011-10-06,11.5
2011-10-07,11.175
2011-10-08,9.55
2011-10-09,6.6875
2011-10-10,8.9
2011-10-11,7.637499999999998
2011-10-12,5.687499999999999
2011-10-13,5.9875
2011-10-14,4.625
2011-10-15,5.074999999999999
2011-10-16,8.924999999999999
2011-10-17,9.55
2011-10-18,8.9
2011-10-19,8.200000000000001
2011-10-20,8.462500000000002
2011-10-21,5.8625
2011-10-22,8.314285714285715
2011-10-23,6.375
2011-10-24,9.200000000000001
2011-10-25,7.799999999999999
2011-10-26,7.85
2011-10-27,7.574999999999999
2011-10-28,8.1625
2011-10-29,9.200000000000001
2011-10-30,9.100000000000001
2011-10-31,9.825
2011-11-01,9.312500000000002
2011-11-02,10.562500000000002
2011-11-03,9.9875
2011-11-04,8.4375
2011-11-05,8.1625
2011-11-06,7.012499999999999
2011-11-07,7.737499999999999
2011-11-08,7.3875
2011-11-09,2.7
2011-11-10,1.775
2011-11-11,5.4750000000000005
2011-11-12,3.7874999999999996
2011-11-13,6.0
2011-11-15,0.7125000000000001
2011-11-16,2.9
2011-11-17,4.95
2011-11-18,5.0375
2011-11-19,3.3875
2011-11-20,-2.3
2011-11-21,3.2125
2011-11-22,2.7375
2011-11-23,5.4625
2011-11-24,6.7375
2011-11-25,7.1625000000000005
2011-11-26,5.2124999999999995
2011-11-27,7.385714285714286
2011-11-28,3.2875
2011-11-29,3.7
2011-11-30,6.557142857142858
2011-12-01,5.4624999999999995
2011-12-02,5.25
2011-12-03,3.1750000000000003
2011-12-04,4.749999999999999
2011-12-05,3.975
2011-12-06,2.325
2011-12-07,2.5125
2011-12-08,3.0625
2011-12-09,2.0625
2011-12-10,3.8125000000000004
2011-12-11,1.9875
2011-12-12,1.8375
2011-12-13,4.025
2011-12-14,4.8625
2011-12-15,4.5375
2011-12-16,4.175000000000001
2011-12-17,3.1125000000000003
2011-12-18,4.3500000000000005
2011-12-19,3.375
2011-12-20,2.9374999999999996
2011-12-21,2.4875000000000003
2011-12-22,0.1875
2011-12-23,2.3374999999999995
2011-12-25,3.0749999999999997
2011-12-26,6.237500000000001
2011-12-27,5.7625
2011-12-28,2.15
2011-12-29,4.75
2012-01-03,3.6374999999999997
2012-01-04,3.1625
2012-01-05,3.2375000000000003
2012-01-06,-0.08749999999999997
2012-01-07,-3.1374999999999993
2012-01-08,-8.9375
2012-01-09,-4.749999999999999
2012-01-10,-4.875000000000001
2012-01-11,1.1875
2012-01-12,1.85
2012-01-13,-1.525
2012-01-14,-5.5625
2012-01-15,-6.8374999999999995
2012-01-16,-8.575
2012-01-17,-3.1250000000000004
2012-01-18,-1.6625
2012-01-19,-0.75
2012-01-20,-0.37500000000000006
2012-01-21,-1.0250000000000001
2012-01-22,-2.15
2012-01-23,-2.8000000000000003
2012-01-24,-5.362500000000001
2012-01-25,-6.8374999999999995
2012-01-26,-5.0857142857142845
2012-01-27,-5.9625
2012-01-28,-5.5249999999999995
2012-01-29,-10.562499999999998
2012-01-30,-9.4625
2012-01-31,-12.175
2012-02-03,-14.8375
2012-02-04,-17.237499999999997
2012-02-05,-17.387500000000003
2012-02-07,-5.0625
2012-02-08,-14.687500000000002
2012-02-09,-13.114285714285712
2012-02-10,-17.1875
2012-02-11,-9.262500000000001
2012-02-12,-4.637499999999999
2012-02-13,-7.7875
2012-02-14,-4.071428571428572
2012-02-15,-3.75
2012-02-16,-4.512500000000001
2012-02-17,-3.6249999999999996
2012-02-18,-4.3374999999999995
2012-02-19,-3.4125
2012-02-20,-0.6499999999999999
2012-02-21,0.5
2012-02-23,1.075
2012-02-24,-1.3375
2012-02-25,-2.6374999999999997
2012-02-26,-3.475
2012-02-27,-5.625000000000001
2012-02-28,-2.9375000000000004
2012-02-29,0.5125
2012-03-01,0.28571428571428575
2012-03-02,1.95
2012-03-03,0.04999999999999999
2012-03-04,-3.1499999999999995
2012-03-05,-4.437499999999999
2012-03-06,-6.275
2012-03-07,-7.4750000000000005
2012-03-08,-4.075
2012-03-09,-1.7500000000000002
2012-03-10,0.9
2012-03-11,2.075
2012-03-12,4.3500000000000005
2012-03-13,2.625
2012-03-14,0.32499999999999996
2012-03-15,-0.5499999999999999
2012-03-16,1.6125
2012-03-17,0.95
2012-03-18,1.3625
2012-03-19,1.3875000000000002
2012-03-20,2.7125
2012-03-21,2.775
2012-03-22,5.925
2012-03-23,5.3625
2012-03-24,2.5875
2012-03-25,0.7142857142857143
2012-03-26,1.6875
2012-03-27,4.55
2012-03-28,4.7125
2012-03-29,3.1999999999999997
2012-03-30,1.3875
2012-03-31,0.1125
2012-04-01,-1.5124999999999997
2012-04-02,-6.938893903907228e-18
2012-04-03,-1.1
2012-04-04,0.40000000000000013
2012-04-05,2.1374999999999997
2012-04-06,1.5125
2012-04-07,-0.33750000000000013
2012-04-08,0.4249999999999998
2012-04-09,0.6000000000000001
2012-04-10,3.5875000000000004
2012-04-11,4.575
2012-04-13,5.2250000000000005
2012-04-14,3.625
2012-04-15,4.4875
2012-04-16,4.1125
2012-04-17,2.7125
2012-04-18,3.35
2012-04-19,2.75
2012-04-20,3.9750000000000005
2012-04-21,5.2375
2012-04-22,6.5125
2012-04-23,7.75
2012-04-24,6.2875
2012-04-25,7.1125
2012-04-26,7.2
2012-04-27,9.049999999999999
2012-04-28,8.475
2012-04-29,9.1875
2012-04-30,8.2
2012-05-01,9.749999999999998
2012-05-02,8.075
2012-05-03,8.2375
2012-05-04,6.975
2012-05-05,7.512499999999999
2012-05-06,6.8374999999999995
2012-05-07,7.4875
2012-05-08,9.387500000000001
2012-05-09,10.0875
2012-05-10,12.575
2012-05-11,10.9
2012-05-12,8.85
2012-05-13,8.3875
2012-05-14,9.049999999999999
2012-05-15,10.375000000000002
2012-05-16,12.475
2012-05-17,12.5125
2012-05-18,9.2375
2012-05-19,9.524999999999999
2012-05-20,12.099999999999998
2012-05-21,15.437499999999996
2012-05-22,16.0
2012-05-23,13.15
2012-05-24,11.4125
2012-05-25,13.475
2012-05-26,17.25
2012-05-27,17.1125
2012-05-28,13.637499999999998
2012-05-29,10.887500000000001
2012-05-30,9.612499999999999
2012-05-31,10.4875
2012-06-01,10.2375
2012-06-02,10.375
2012-06-03,8.9375
2012-06-04,10.7875
2012-06-05,10.774999999999999
2012-06-08,14.475000000000001
2012-06-09,11.7125
2012-06-10,12.425
2012-06-11,12.8125
2012-06-12,16.275000000000002
2012-06-13,16.55
2012-06-14,15.4875
2012-06-15,15.9875
2012-06-16,18.1625
2012-06-17,13.55
2012-06-18,15.025
2012-06-19,13.200000000000001
2012-06-20,15.512500000000003
2012-06-21,16.1875
2012-06-22,16.1375
2012-06-23,14.799999999999999
2012-06-24,12.8
2012-06-25,12.049999999999999
2012-06-26,14.4375
2012-06-27,15.125
2012-06-28,13.85
2012-06-29,13.299999999999999
2012-06-30,14.837499999999999
2012-07-01,16.362500000000004
2012-07-02,16.575
2012-07-03,16.9
2012-07-04,18.1
2012-07-05,19.724999999999998
2012-07-06,19.8125
2012-07-07,19.5375
2012-07-09,18.212500000000002
2012-07-10,17.8
2012-07-11,16.962500000000002
2012-07-12,17.312499999999996
2012-07-13,16.7875
2012-07-14,16.2125
2012-07-15,16.225
2012-07-17,16.0
2012-07-18,16.4
2012-07-19,17.075
2012-07-21,16.1875
2012-07-22,15.537500000000001
2012-07-23,14.9
2012-07-24,16.65
2012-07-25,17.65
2012-07-26,19.5125
2012-07-27,19.0375
2012-07-28,19.487499999999997
2012-07-29,22.262500000000003
2012-07-30,20.45
2012-07-31,18.4375
2012-08-01,17.35
2012-08-02,17.662499999999998
2012-08-03,18.187500000000004
2012-08-04,18.037499999999998
2012-08-05,18.175
2012-08-06,17.6875
2012-08-07,17.375
2012-08-09,13.237499999999999
2012-08-10,12.262500000000001
2012-08-11,12.600000000000001
2012-08-12,13.2375
2012-08-13,15.4375
2012-08-14,17.5625
2012-08-15,18.650000000000002
2012-08-16,18.1625
2012-08-17,17.75
2012-08-18,18.5
2012-08-19,17.7
2012-08-20,14.4375
2012-08-21,13.587499999999999
2012-08-22,16.3125
2012-08-23,14.725
2012-08-24,14.25
2012-08-25,15.312499999999998
2012-08-26,15.587499999999999
2012-08-27,16.8375
2012-08-28,13.8875
2012-08-29,14.925000000000002
2012-08-30,14.275
2012-08-31,15.6875
2012-09-01,14.2
2012-09-02,15.757142857142858
2012-09-03,16.712500000000002
2012-09-04,14.112499999999999
2012-09-05,16.1625
2012-09-06,12.875
2012-09-07,10.2625
2012-09-08,10.362499999999999
2012-09-09,9.987499999999999
2012-09-10,11.437500000000002
2012-09-11,15.6875
2012-09-12,15.15
2012-09-13,12.4625
2012-09-14,12.5125
